id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
14377105,https://www.airbnb.com/rooms/14377105,20240129044117,2024-01-29,city scrape,Home in Angaston · ★4.67 · 3 bedrooms · 5 beds · 2 baths,,,https://a0.muscache.com/pictures/3db9dcea-842f-49ff-b98e-0b2cb825b731.jpg,88244555,https://www.airbnb.com/users/show/88244555,James,2016-08-06,"South Australia, Australia","The Barossa Valley is renowned wine-producing region northeast of Adelaide. If you are a wine lover, this is the destination you must visit. However, the Barossa has much more to offer than wine, please come and experience it.  Lambert estate retreat is part of Lambert Estate and it has been welcoming guests since 2013. We try our best to offer you the home-feeling accommodation. ",N/A,N/A,75%,f,https://a0.muscache.com/im/pictures/user/1482c82a-0474-4334-b47a-c6df6f1457ea.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/1482c82a-0474-4334-b47a-c6df6f1457ea.jpg?aki_policy=profile_x_medium,,1,3,"['email', 'phone']",t,f,,Angaston,,-34.50712,139.03884,Entire home,Entire home/apt,6,,2 baths,3,5,"[""Indoor fireplace"", ""Wifi"", ""Hair dryer"", ""Heating"", ""Essentials"", ""Dishes and silverware"", ""TV"", ""Kitchen"", ""BBQ grill"", ""Private patio or balcony"", ""Private hot tub"", ""Host greets you"", ""Smoke alarm"", ""Air conditioning"", ""Hangers"", ""Free parking on premises"", ""Refrigerator"", ""Vineyard view"", ""Fire extinguisher""]",,2,7,2,2,7,7,2.0,7.0,,,0,0,0,0,2024-01-29,30,2,0,2016-08-20,2023-02-19,4.67,4.63,4.93,4.83,4.73,4.83,4.53,,f,1,1,0,0,0.33
14697430,https://www.airbnb.com/rooms/14697430,20240129044117,2024-01-29,city scrape,Cottage in Moculta · ★4.88 · 2 bedrooms · 2 beds · 1 bath,,"Moculta is a quiet little hamlet of about 280 residents. It is served by two Lutheran churches, Gruenberg and Gnadenberg.  Both are historic and worth visiting.  A visit to the Barossa wouldn't be complete without a visit to the Barossa Valley Cheese Company to purchase some locally made cheese and crackers to go with your favourite wine.There are a number of wineries a short drive away, with Henschke Hill of Grace Winery and vineyard the closest. There is an information book with our selection of favourite  take away and restaurants for the information of guests.",https://a0.muscache.com/pictures/miso/Hosting-14697430/original/7f0894d1-72ff-4c20-a910-18dc501bef69.jpeg,34978411,https://www.airbnb.com/users/show/34978411,John,2015-06-04,"Glenelg, Australia","John and Jan Shepherd have owned Lemke Cottage for 26 years.  Both have lead professional lives and have used the cottage as a weekend escape during this time. They have travelled extensively and stayed in B and B's rather than hotels and motels.  They decided to share their unique cottage with others and offer it as an Air BnB. They both enjoy overseas travel but also have travelled extensively throughout Australia.  John now runs a consultancy helping businesses grow, and Jan keeps busy with volunteering as a Justice of the Peace, Folk Dancing and Tai Chi.  They both enjoy music and regularly attend Adelaide Symphony Orchestra Concerts. They have 9 grandchildren and enjoy time with their family.",within an hour,100%,90%,f,https://a0.muscache.com/im/pictures/user/85240dd7-8f6e-4e50-8e3b-324f18cd8cf0.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/85240dd7-8f6e-4e50-8e3b-324f18cd8cf0.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone', 'work_email']",t,t,"Moculta, South Australia, Australia",Moculta,,-34.46685,139.12019,Entire cottage,Entire home/apt,4,,1 bath,2,2,"[""Dishes and silverware"", ""Free dryer \u2013 In unit"", ""Hot water"", ""Dedicated workspace"", ""Private entrance"", ""Private outdoor kitchen"", ""Clothing storage: wardrobe"", ""Portable heater"", ""Blender"", ""Drying rack for clothing"", ""Free washer \u2013 In unit"", ""Shampoo"", ""Cooking basics"", ""Electric Oven oven"", ""Outdoor dining area"", ""Carbon monoxide alarm"", ""Lockbox"", ""Indoor fireplace"", ""First aid kit"", ""Coffee maker"", ""Essentials"", ""Security cameras on property"", ""BBQ grill: gas"", ""Private patio or balcony"", ""Hot water kettle"", ""Smoke alarm"", ""Cleaning available during stay"", ""Hangers"", ""Bathtub"", ""Conditioner"", ""Gas Stove. Auto lighting stove"", ""Bed linens"", ""Private backyard \u2013 Not fully fenced"", ""Garden view"", ""Cleaning products"", ""Wifi"", ""Hair dryer"", ""Outdoor furniture"", ""Kitchen"", ""Central heating"", ""Self check-in"", ""Coffee"", ""Iron"", ""Body soap"", ""Shower gel"", ""32\"" HDTV with Netflix"", ""Refrigerator"", ""Dining table"", ""Ceiling fan"", ""Extra pillows and blankets"", ""Central air conditioning"", ""Microwave"", ""Free driveway parking on premises"", ""Breakfast"", ""Mini fridge"", ""Board games"", ""Barbecue utensils"", ""Fireplace guards"", ""Long term stays allowed"", ""Books and reading material"", ""Toaster"", ""Wine glasses"", ""Free street parking"", ""Fire extinguisher""]",$210.00,2,28,2,2,28,28,2.0,28.0,,t,29,57,87,356,2024-01-29,64,8,3,2018-09-29,2024-01-20,4.88,4.91,4.91,4.97,4.91,4.8,4.59,,f,1,1,0,0,0.99
14827811,https://www.airbnb.com/rooms/14827811,20240129044117,2024-01-29,city scrape,Rental unit in Tanunda · ★5.0 · 2 bedrooms · 2 beds · 2 baths,,Barossa Valley is a beautiful community of people.,https://a0.muscache.com/pictures/e102e75b-9d71-4891-bc39-4a7f011e6e9a.jpg,9380091,https://www.airbnb.com/users/show/9380091,Kym,2013-10-12,"Tanunda, Australia","love travel, love creating wonderful experiences, love wine, love food, love my 3 children",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/9a2db52a-7de6-4e50-9098-8adda95fc358.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9a2db52a-7de6-4e50-9098-8adda95fc358.jpg?aki_policy=profile_x_medium,,14,14,"['email', 'phone', 'work_email']",t,t,"Tanunda, South Australia, Australia",Tanunda,,-34.52865,138.95429,Entire rental unit,Entire home/apt,4,,2 baths,2,2,"[""Dishes and silverware"", ""Hot water"", ""Dedicated workspace"", ""Pack \u2019n play/Travel crib"", ""Shampoo"", ""Cooking basics"", ""Patio or balcony"", ""First aid kit"", ""Coffee maker"", ""Heating"", ""Essentials"", ""Smoke alarm"", ""Hangers"", ""Bed linens"", ""Stove"", ""BBQ grill"", ""Luggage dropoff allowed"", ""Wifi"", ""Hair dryer"", ""Dishwasher"", ""Backyard"", ""TV"", ""Kitchen"", ""Self check-in"", ""Iron"", ""High chair"", ""Air conditioning"", ""Free parking on premises"", ""Refrigerator"", ""Extra pillows and blankets"", ""Microwave"", ""Long term stays allowed"", ""Pool"", ""Dryer"", ""Oven"", ""Keypad"", ""Babysitter recommendations"", ""Washer"", ""Fire extinguisher""]",$307.00,1,1125,1,3,7,1125,1.9,185.0,,t,22,34,56,276,2024-01-29,4,0,0,2019-01-01,2022-08-21,5.0,5.0,5.0,5.0,5.0,5.0,4.5,,f,14,12,2,0,0.06
14828790,https://www.airbnb.com/rooms/14828790,20240129044117,2024-01-29,city scrape,Rental unit in Angaston · ★4.95 · 1 bedroom · 2 beds · 1 bath,,"We are a 1 min walk to the main street of Angaston which is not called the Jewel of the Barossa for nothing. It's a beautiful village surrounded by vineyards,great restaurants and stunning scenery.",https://a0.muscache.com/pictures/869fcf8a-97c6-4123-b2d7-a6c695120fb6.jpg,6402384,https://www.airbnb.com/users/show/6402384,Alicia,2013-05-15,"Angaston, Australia","I was a New York jewellery designer and spent 5 years traveling the world selling my original work on six star cruise ships.Came to this  beautiful country 4 years ago,first to the northern beaches of Sydney,now recently settled in the beautiful wine growing region of  the Barossa Valley,Australia and here I am staying.I am a houseproud homebody who enjoys the simplicities of life and meeting like minded souls from around the world.",within an hour,100%,100%,f,https://a0.muscache.com/im/users/6402384/profile_pic/1368637172/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/6402384/profile_pic/1368637172/original.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,"Angaston, South Australia, Australia",Angaston,,-34.50042,139.04615,Entire rental unit,Entire home/apt,2,,1 bath,1,2,"[""Hot water"", ""Private entrance"", ""Private pool"", ""Shampoo"", ""Lockbox"", ""Carbon monoxide alarm"", ""First aid kit"", ""Heating"", ""Essentials"", ""Security cameras on property"", ""Smoke alarm"", ""Hangers"", ""Luggage dropoff allowed"", ""Wifi"", ""Hair dryer"", ""TV"", ""Self check-in"", ""Iron"", ""Air conditioning"", ""Free parking on premises"", ""Breakfast"", ""Fire extinguisher""]",$315.00,2,1125,2,3,2,1125,2.0,212.5,,t,28,46,69,317,2024-01-29,21,0,0,2016-09-17,2022-04-10,4.95,4.9,4.95,5.0,5.0,5.0,4.8,,t,2,2,0,0,0.23
14842846,https://www.airbnb.com/rooms/14842846,20240129044117,2024-01-29,city scrape,Rental unit in Tanunda · 2 bedrooms · 2 beds · 2 baths,,Barossa Valley is a beautiful community of people.,https://a0.muscache.com/pictures/d16400f8-76c5-4015-b924-91bbcdd5b978.jpg,9380091,https://www.airbnb.com/users/show/9380091,Kym,2013-10-12,"Tanunda, Australia","love travel, love creating wonderful experiences, love wine, love food, love my 3 children",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/9a2db52a-7de6-4e50-9098-8adda95fc358.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9a2db52a-7de6-4e50-9098-8adda95fc358.jpg?aki_policy=profile_x_medium,,14,14,"['email', 'phone', 'work_email']",t,t,"Tanunda, South Australia, Australia",Tanunda,,-34.52865,138.95366,Entire rental unit,Entire home/apt,4,,2 baths,2,2,"[""Dishes and silverware"", ""Hot water"", ""Dedicated workspace"", ""Private entrance"", ""Pack \u2019n play/Travel crib"", ""Shampoo"", ""Cooking basics"", ""Patio or balcony"", ""First aid kit"", ""Coffee maker"", ""Heating"", ""Essentials"", ""Smoke alarm"", ""Hangers"", ""Bed linens"", ""Stove"", ""BBQ grill"", ""Luggage dropoff allowed"", ""Wifi"", ""Hair dryer"", ""Dishwasher"", ""Backyard"", ""TV"", ""Kitchen"", ""Self check-in"", ""Iron"", ""High chair"", ""Air conditioning"", ""Free parking on premises"", ""Refrigerator"", ""Microwave"", ""Long term stays allowed"", ""Pool"", ""Dryer"", ""Oven"", ""Keypad"", ""Washer"", ""Fire extinguisher""]",$307.00,1,1125,1,3,7,1125,2.0,115.9,,t,17,34,55,277,2024-01-29,0,0,0,,,,,,,,,,,f,14,12,2,0,
14843749,https://www.airbnb.com/rooms/14843749,20240129044117,2024-01-29,city scrape,Rental unit in Tanunda · ★4.60 · 2 bedrooms · 2 beds · 2 baths,,,https://a0.muscache.com/pictures/958c33b4-0f8a-459f-9c00-3ac72a5573f5.jpg,9380091,https://www.airbnb.com/users/show/9380091,Kym,2013-10-12,"Tanunda, Australia","love travel, love creating wonderful experiences, love wine, love food, love my 3 children",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/9a2db52a-7de6-4e50-9098-8adda95fc358.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9a2db52a-7de6-4e50-9098-8adda95fc358.jpg?aki_policy=profile_x_medium,,14,14,"['email', 'phone', 'work_email']",t,t,,Tanunda,,-34.52682,138.95347,Entire rental unit,Entire home/apt,4,,2 baths,2,2,"[""Dishes and silverware"", ""Hot water"", ""Dedicated workspace"", ""Pack \u2019n play/Travel crib"", ""Shampoo"", ""Cooking basics"", ""First aid kit"", ""Coffee maker"", ""Heating"", ""Essentials"", ""Smoke alarm"", ""Hangers"", ""Hot tub"", ""Bed linens"", ""Stove"", ""BBQ grill"", ""Luggage dropoff allowed"", ""Wifi"", ""Hair dryer"", ""Dishwasher"", ""Backyard"", ""TV"", ""Kitchen"", ""Self check-in"", ""Iron"", ""High chair"", ""Air conditioning"", ""Free parking on premises"", ""Refrigerator"", ""Extra pillows and blankets"", ""Microwave"", ""Long term stays allowed"", ""Pool"", ""Dryer"", ""Oven"", ""Keypad"", ""Babysitter recommendations"", ""Washer"", ""Fire extinguisher""]",$307.00,2,1125,1,3,7,1125,2.0,115.9,,t,20,43,69,291,2024-01-29,10,0,0,2016-11-13,2021-04-05,4.6,4.8,4.8,5.0,4.9,4.78,4.22,,f,14,12,2,0,0.11
14844379,https://www.airbnb.com/rooms/14844379,20240129044117,2024-01-29,city scrape,Rental unit in Angaston · ★4.83 · 2 bedrooms · 2 beds · 1 bath,,Angaston is not called the Crown of the Barossa for nothing. It's a beautiful village surrounded by vineyards and stunning scenery.,https://a0.muscache.com/pictures/bab1ee53-8003-4640-8ced-829472025104.jpg,6402384,https://www.airbnb.com/users/show/6402384,Alicia,2013-05-15,"Angaston, Australia","I was a New York jewellery designer and spent 5 years traveling the world selling my original work on six star cruise ships.Came to this  beautiful country 4 years ago,first to the northern beaches of Sydney,now recently settled in the beautiful wine growing region of  the Barossa Valley,Australia and here I am staying.I am a houseproud homebody who enjoys the simplicities of life and meeting like minded souls from around the world.",within an hour,100%,100%,f,https://a0.muscache.com/im/users/6402384/profile_pic/1368637172/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/6402384/profile_pic/1368637172/original.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,"Angaston, South Australia, Australia",Angaston,,-34.50009,139.0443,Entire rental unit,Entire home/apt,4,,1 bath,2,2,"[""Dishes and silverware"", ""65\"" HDTV with Netflix"", ""Hot water"", ""Private pool"", ""Shampoo"", ""Lockbox"", ""Carbon monoxide alarm"", ""First aid kit"", ""Coffee maker"", ""Heating"", ""Essentials"", ""Private patio or balcony"", ""Smoke alarm"", ""Hangers"", ""Wifi"", ""Hair dryer"", ""Backyard"", ""Self check-in"", ""Iron"", ""Air conditioning"", ""Free parking on premises"", ""Refrigerator"", ""Resort access"", ""Fire extinguisher""]",$478.00,2,1125,2,3,2,1125,2.0,212.5,,t,28,46,69,317,2024-01-29,6,1,1,2016-12-06,2023-12-31,4.83,4.83,5.0,5.0,4.83,5.0,4.5,,t,2,2,0,0,0.07
14969874,https://www.airbnb.com/rooms/14969874,20240129044117,2024-01-29,city scrape,Home in Tanunda · ★4.81 · 6 bedrooms · 10 beds · 4 baths,,please respect our neighbours with the noise around the pool area. Our community is very important to us and in the evenings Tanunda is a nice place to unwind and relax. We are walking distance to some of Barossa's leading restaurants and cafes also to a couple of wineries too and parks.,https://a0.muscache.com/pictures/f2c96fc3-4470-4432-8bca-741c3c552357.jpg,9380091,https://www.airbnb.com/users/show/9380091,Kym,2013-10-12,"Tanunda, Australia","love travel, love creating wonderful experiences, love wine, love food, love my 3 children",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/9a2db52a-7de6-4e50-9098-8adda95fc358.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9a2db52a-7de6-4e50-9098-8adda95fc358.jpg?aki_policy=profile_x_medium,,14,14,"['email', 'phone', 'work_email']",t,t,"Tanunda, South Australia, Australia",Tanunda,,-34.52801,138.9536,Entire home,Entire home/apt,16,,4 baths,6,10,"[""Dishes and silverware"", ""Hot water"", ""Dedicated workspace"", ""Shampoo"", ""Cooking basics"", ""Lockbox"", ""Patio or balcony"", ""Indoor fireplace"", ""First aid kit"", ""Heating"", ""Coffee maker"", ""Essentials"", ""Smoke alarm"", ""Hangers"", ""Crib"", ""Bed linens"", ""Stove"", ""BBQ grill"", ""Luggage dropoff allowed"", ""Wifi"", ""Hair dryer"", ""Dishwasher"", ""Backyard"", ""TV"", ""Kitchen"", ""Self check-in"", ""Iron"", ""High chair"", ""Air conditioning"", ""Free parking on premises"", ""Refrigerator"", ""Extra pillows and blankets"", ""Microwave"", ""Long term stays allowed"", ""Pool"", ""Dryer"", ""Oven"", ""Babysitter recommendations"", ""Washer"", ""Fire extinguisher""]","$1,239.00",2,1125,1,3,7,1125,1.9,179.8,,t,22,50,71,302,2024-01-29,21,1,0,2017-02-25,2023-10-01,4.81,4.9,4.62,4.9,4.95,4.95,4.33,,f,14,12,2,0,0.25
15579249,https://www.airbnb.com/rooms/15579249,20240129044117,2024-01-29,city scrape,Home in Lyndoch · ★4.88 · 3 bedrooms · 4 beds · 2 baths,,"Casa Rossa is located in Lyndoch, South Australia, Australia.<br /><br />Lyndoch is a small but thriving town in the heart of the Barossa Valley, and is growing and improving constantly. From the property, it is about a twenty minute scenic walk into town, or a speedy five minute drive. <br /><br />You should be able to stock up on most things in Lyndoch, especially if you are in need of a quick fix. There is an IGA and convenience store, hairdresser and beautician, pub, and a number of great restaurants and cafes. Make sure you get to the Lord Lyndoch bistro for dinner! <br /><br />For bigger shops, head to Gawler, about a ten minute drive from the property, which has a shopping mall and main street strip with Coles, Foodland, Big W, Target etc, as well as a number of boutiques and specialty stores. <br /><br />Local attractions and venues include cellar doors and art Galleries.<br />Hot air-ballooning <br />Helicopter Scenic flights<br />Lord Lyndoch Restaurant <br />Lavender farm<br",https://a0.muscache.com/pictures/3ca26978-cc59-4fec-a054-5036efc417ab.jpg,14870315,https://www.airbnb.com/users/show/14870315,Maria,2014-04-29,"Sydney, Australia","",within an hour,100%,96%,f,https://a0.muscache.com/im/users/14870315/profile_pic/1398758206/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/14870315/profile_pic/1398758206/original.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Lyndoch, South Australia, Australia",Lyndoch,,-34.59793,138.87333,Entire home,Entire home/apt,6,,2 baths,3,4,"[""Portable fans"", ""Indoor fireplace: wood-burning"", ""Dishes and silverware"", ""Hot water"", ""Clothing storage"", ""Private entrance"", ""Drying rack for clothing"", ""Shampoo"", ""Cooking basics"", ""Lockbox"", ""Outdoor dining area"", ""Carbon monoxide alarm"", ""First aid kit"", ""Folding or convertible high chair - available upon request"", ""Heating"", ""Essentials"", ""Private patio or balcony"", ""Hot water kettle"", ""Smoke alarm"", ""Hangers"", ""Children\u2019s books and toys"", ""Bathtub"", ""Freezer"", ""Coffee maker: Nespresso"", ""Conditioner"", ""Bed linens"", ""Stove"", ""Private backyard \u2013 Not fully fenced"", ""BBQ grill"", ""Wifi"", ""Hair dryer"", ""Dishwasher"", ""Outdoor furniture"", ""Single level home"", ""TV"", ""Kitchen"", ""Fire extinguisher"", ""Self check-in"", ""Coffee"", ""Iron"", ""Body soap"", ""Shower gel"", ""Free parking on premises"", ""Refrigerator"", ""Dining table"", ""Bluetooth sound system"", ""Extra pillows and blankets"", ""Central air conditioning"", ""Microwave"", ""Breakfast"", ""Barbecue utensils"", ""Fireplace guards"", ""Long term stays allowed"", ""Books and reading material"", ""Toaster"", ""Wine glasses"", ""Oven"", ""Washer"", ""Pack \u2019n play/Travel crib - available upon request""]",$297.00,2,1125,2,3,1125,1125,2.1,1125.0,,t,25,43,70,338,2024-01-29,128,17,0,2017-03-04,2023-10-31,4.88,4.91,4.87,4.89,4.89,4.78,4.76,,t,1,1,0,0,1.52
16519738,https://www.airbnb.com/rooms/16519738,20240129044117,2024-01-29,city scrape,Home in Kapunda · ★4.91 · 2 bedrooms · 2 beds · 1 bath,,,https://a0.muscache.com/pictures/miso/Hosting-16519738/original/c6c15573-634c-4971-9ae9-e2de8476cdd2.jpeg,108616729,https://www.airbnb.com/users/show/108616729,Yvonne And Glenn,2016-12-26,"Kapunda, Australia","",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/747c8bcd-6a8f-4d79-a5c1-c6414769ef49.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/747c8bcd-6a8f-4d79-a5c1-c6414769ef49.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Kapunda,,-34.33925,138.91111,Entire home,Entire home/apt,4,,1 bath,2,2,"[""Portable fans"", ""Indoor fireplace: wood-burning"", ""Dishes and silverware"", ""Hot water"", ""Private entrance"", ""Clothing storage: wardrobe"", ""Portable heater"", ""Omega electric stove"", ""Pack \u2019n play/Travel crib"", ""Laundromat nearby"", ""Cooking basics"", ""Lockbox"", ""Outdoor dining area"", ""First aid kit"", ""Essentials"", ""Free driveway parking on premises \u2013 2 spaces"", ""BBQ grill: gas"", ""Private patio or balcony"", ""Hot water kettle"", ""Smoke alarm"", ""Hangers"", ""Bed linens"", ""Cleaning products"", ""Wifi"", ""Hair dryer"", ""Outdoor furniture"", ""Single level home"", ""TV"", ""Kitchen"", ""Self check-in"", ""Locally made organic toiletries  body soap"", ""Iron"", ""Dining table"", ""Locally made organic toiletries shampoo"", ""Extra pillows and blankets"", ""Central air conditioning"", ""Microwave"", ""Fire pit"", ""Breakfast"", ""Mini fridge"", ""Board games"", ""Barbecue utensils"", ""Long term stays allowed"", ""Toaster"", ""Wine glasses"", ""Free street parking"", ""Locally made organic toiletries conditioner"", ""Fire extinguisher""]",$200.00,2,1125,1,2,1125,1125,1.4,1125.0,,t,30,58,88,88,2024-01-29,161,54,4,2017-01-30,2024-01-28,4.91,4.94,4.96,4.98,4.95,4.91,4.78,,t,1,1,0,0,1.89
16795559,https://www.airbnb.com/rooms/16795559,20240129044117,2024-01-29,city scrape,Farm stay in Barossa · ★4.94 · 1 bedroom · 1 bed · 1.5 baths,,Enjoy the pure peace and quiet that Buckbury End Farm has to offer. I have one friendly neighbour over the road only.,https://a0.muscache.com/pictures/173b8cde-96be-4e1b-be06-2989c0463a00.jpg,111640794,https://www.airbnb.com/users/show/111640794,John & Jess,2017-01-15,"Gawler, Australia","",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/e08115c2-febf-4bb1-8388-19c076cead4e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e08115c2-febf-4bb1-8388-19c076cead4e.jpg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,t,"Barossa, South Australia, Australia",Sandy Creek,,-34.56818,138.83216,Farm stay,Entire home/apt,2,,1.5 baths,1,1,"[""Dishes and silverware"", ""Hot water"", ""Private entrance"", ""Pack \u2019n play/Travel crib"", ""Shampoo"", ""Cooking basics"", ""Lockbox"", ""Indoor fireplace"", ""First aid kit"", ""Heating"", ""Essentials"", ""Private patio or balcony"", ""Hot water kettle"", ""Smoke alarm"", ""Hangers"", ""Freezer"", ""Conditioner"", ""Bed linens"", ""Stove"", ""BBQ grill"", ""Cleaning products"", ""Wifi"", ""Hair dryer"", ""Dishwasher"", ""Backyard"", ""TV"", ""Kitchen"", ""Self check-in"", ""Coffee"", ""Iron"", ""Body soap"", ""Air conditioning"", ""Room-darkening shades"", ""Refrigerator"", ""Free parking on premises"", ""Dining table"", ""Extra pillows and blankets"", ""Microwave"", ""Breakfast"", ""Mini fridge"", ""Fireplace guards"", ""Long term stays allowed"", ""Toaster"", ""Wine glasses"", ""Oven"", ""Fire extinguisher""]",$153.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,0,18,33,92,2024-01-29,339,36,1,2017-03-04,2024-01-10,4.94,4.93,4.93,4.99,4.97,4.9,4.91,,t,1,1,0,0,4.03
17558728,https://www.airbnb.com/rooms/17558728,20240129044117,2024-01-29,city scrape,Cottage in Seppeltsfield · ★5.0 · 1 bedroom · 1 bed · 1 bath,,"We are uniquely positioned with the amazing neighbours we have. The Barossa is known for its food, wine, music, heritage and hospitality and along Seppeltsfield Road we offer this in spades!! Apart from our visually beautiful location with vineyards and rolling hills, we are right next door to Hentley Farm (you can walk there on our private path) <br />Surrounded by boutique cellars doors, three of the Barossa's best restaurants FINO, Appellation and Hentley Farm and it's also a short walk to the iconic winery Seppeltsfield Estate. Here they offer not only bespoke wine tours including tasting a 100 year old Tawny and other unique experiences, but also the Jam Factory studio with artisans in residence. These include a knifemaker, milliner, shoe maker and potter. You can even book to make your own knife (but plan and book well ahead!) You will also find Vasse Virgin who make luxe Olive oil body and food products & Octeine Coffee & Cafe.<br />Other wineries include Hentley Farm, Barossa V",https://a0.muscache.com/pictures/miso/Hosting-17558728/original/23b029fa-05d2-4176-be6e-4f0d70eda334.jpeg,77871395,https://www.airbnb.com/users/show/77871395,Wendy,2016-06-15,,"Introducing people to all of the amazing things the Barossa has to offer is what we love to do.  We love the ever changing culture of the Barossa, the friendly community feel and sharing with guests local knowledge and the best kept secrets of this wonderful region.",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/44b09c59-117a-4009-b1bd-9c8a83704cbc.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/44b09c59-117a-4009-b1bd-9c8a83704cbc.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,"Seppeltsfield, South Australia, Australia",Marananga,,-34.48914,138.91118,Entire cottage,Entire home/apt,2,,1 bath,1,1,"[""Indoor fireplace: wood-burning"", ""Dishes and silverware"", ""Hot water"", ""Dedicated workspace"", ""Free washer \u2013 In unit"", ""Pack \u2019n play/Travel crib"", ""Shampoo"", ""Cooking basics"", ""Lockbox"", ""Outdoor dining area"", ""First aid kit"", ""Coffee maker"", ""Heating"", ""Essentials"", ""Private patio or balcony"", ""Smoke alarm"", ""Hangers"", ""Children\u2019s books and toys"", ""Vineyard view"", ""Crib"", ""Private backyard \u2013 Not fully fenced"", ""BBQ grill"", ""Wifi"", ""Hair dryer"", ""Outdoor furniture"", ""HDTV with Netflix"", ""Kitchen"", ""Self check-in"", ""Iron"", ""Free parking on premises"", ""Refrigerator"", ""AC - split type ductless system"", ""Fire pit"", ""Breakfast"", ""Outdoor kitchen"", ""Dryer"", ""Fire extinguisher""]",$804.00,2,1125,2,2,2,1125,2.0,143.6,,t,20,41,60,332,2024-01-29,4,1,0,2021-05-16,2023-07-24,5.0,5.0,5.0,5.0,5.0,5.0,4.75,,t,2,2,0,0,0.12
