id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
14377105,https://www.airbnb.com/rooms/14377105,20240226050743,2024-02-26,city scrape,Lambert Estate Retreat,"You’ll love the house because of Just 3 minutes’ drive from the heart of the Barossa Valley wine region (Angaston). It is 9 minutes’ drive from the Barossa Farmers Market and 20 minutes’ drive from The Barossa Valley Golf Club<br />Located in the Lambert Estate Winery, the house looks down the beautiful vineyard. Enjoy your day relaxing in the yard and having the kangaroos as your traveling companions <br />The entire house is good for couples, business travellers, families (with kids), and big groups",,https://a0.muscache.com/pictures/3db9dcea-842f-49ff-b98e-0b2cb825b731.jpg,88244555,https://www.airbnb.com/users/show/88244555,James,2016-08-06,"South Australia, Australia","The Barossa Valley is renowned wine-producing region northeast of Adelaide. If you are a wine lover, this is the destination you must visit. However, the Barossa has much more to offer than wine, please come and experience it.  Lambert estate retreat is part of Lambert Estate and it has been welcoming guests since 2013. We try our best to offer you the home-feeling accommodation. ",N/A,N/A,67%,f,https://a0.muscache.com/im/pictures/user/1482c82a-0474-4334-b47a-c6df6f1457ea.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/1482c82a-0474-4334-b47a-c6df6f1457ea.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,f,,Angaston,,-34.50712,139.03884,Entire home,Entire home/apt,6,2.0,2 baths,3,5,"[""Private patio or balcony"", ""Host greets you"", ""Hangers"", ""Air conditioning"", ""Wifi"", ""Private hot tub"", ""Refrigerator"", ""Fire extinguisher"", ""Dishes and silverware"", ""Essentials"", ""Vineyard view"", ""Kitchen"", ""Free parking on premises"", ""Indoor fireplace"", ""Hair dryer"", ""Smoke alarm"", ""BBQ grill"", ""TV"", ""Heating""]",$400.00,2,7,2,2,7,7,2.0,7.0,,t,0,0,0,0,2024-02-26,31,1,0,2016-08-20,2024-01-26,4.65,4.61,4.94,4.77,4.71,4.84,4.48,,f,1,1,0,0,0.34
14697430,https://www.airbnb.com/rooms/14697430,20240226050743,2024-02-26,city scrape,"Lemke Cottage,Moculta, Barossa Valley","Our place is ideal for couples and business travellers. It has been our home away from home for 26 years.  We have furnished it with locally made antique furniture.  Jan has the largest collection of wire ware in Australia and guests will see these items displayed in the kitchen and throughout the cottage. The cottage is fully equipped with TV and free Wi Fi.<br />Guests are provided with a light breakfast with a selection of cereals, bread for toast, a selection of condiments and tea or coffee.","Moculta is a quiet little hamlet of about 280 residents. It is served by two Lutheran churches, Gruenberg and Gnadenberg.  Both are historic and worth visiting.  A visit to the Barossa wouldn't be complete without a visit to the Barossa Valley Cheese Company to purchase some locally made cheese and crackers to go with your favourite wine.There are a number of wineries a short drive away, with Henschke Hill of Grace Winery and vineyard the closest. There is an information book with our selection of favourite  take away and restaurants for the information of guests.",https://a0.muscache.com/pictures/miso/Hosting-14697430/original/7f0894d1-72ff-4c20-a910-18dc501bef69.jpeg,34978411,https://www.airbnb.com/users/show/34978411,John,2015-06-04,"Glenelg, Australia","John and Jan Shepherd have owned Lemke Cottage for 26 years.  Both have lead professional lives and have used the cottage as a weekend escape during this time. They have travelled extensively and stayed in B and B's rather than hotels and motels.  They decided to share their unique cottage with others and offer it as an Air BnB. They both enjoy overseas travel but also have travelled extensively throughout Australia.  John now runs a consultancy helping businesses grow, and Jan keeps busy with volunteering as a Justice of the Peace, Folk Dancing and Tai Chi.  They both enjoy music and regularly attend Adelaide Symphony Orchestra Concerts. They have 9 grandchildren and enjoy time with their family.",within an hour,100%,92%,f,https://a0.muscache.com/im/pictures/user/85240dd7-8f6e-4e50-8e3b-324f18cd8cf0.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/85240dd7-8f6e-4e50-8e3b-324f18cd8cf0.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone', 'work_email']",t,t,"Moculta, South Australia, Australia",Moculta,,-34.46685,139.12019,Entire cottage,Entire home/apt,4,1.0,1 bath,2,2,"[""Private patio or balcony"", ""Dedicated workspace"", ""Free street parking"", ""Private entrance"", ""Bathtub"", ""Portable heater"", ""Ceiling fan"", ""First aid kit"", ""Toaster"", ""Central air conditioning"", ""Dining table"", ""Hot water"", ""Hair dryer"", ""Board games"", ""Coffee"", ""Private backyard \u2013 Not fully fenced"", ""Self check-in"", ""Outdoor dining area"", ""Hangers"", ""Cooking basics"", ""Refrigerator"", ""Fire extinguisher"", ""Dishes and silverware"", ""Coffee maker"", ""Cleaning available during stay"", ""Private outdoor kitchen"", ""Shampoo"", ""Smoke alarm"", ""Barbecue utensils"", ""Outdoor furniture"", ""Breakfast"", ""Garden view"", ""Bed linens"", ""Fireplace guards"", ""Electric Oven oven"", ""Drying rack for clothing"", ""Body soap"", ""Essentials"", ""Carbon monoxide alarm"", ""Kitchen"", ""Extra pillows and blankets"", ""Iron"", ""Security cameras on property"", ""Mini fridge"", ""32\"" HDTV with Netflix"", ""Central heating"", ""Books and reading material"", ""Gas Stove. Auto lighting stove"", ""Blender"", ""Shower gel"", ""Wifi"", ""Conditioner"", ""Cleaning products"", ""Long term stays allowed"", ""Wine glasses"", ""BBQ grill: gas"", ""Free dryer \u2013 In unit"", ""Clothing storage: wardrobe"", ""Indoor fireplace"", ""Lockbox"", ""Hot water kettle"", ""Free washer \u2013 In unit"", ""Microwave"", ""Free driveway parking on premises""]",$210.00,2,28,2,2,28,28,2.0,28.0,,t,23,50,74,344,2024-02-26,64,7,0,2018-09-29,2024-01-20,4.88,4.91,4.91,4.97,4.91,4.8,4.59,,f,1,1,0,0,0.97
14827811,https://www.airbnb.com/rooms/14827811,20240226050743,2024-02-26,city scrape,Barossa Valley Apt 4 offers 2 bedrooms 2 bathroom,"Luxury apartment on offer right in the heart of the Barossa Valley, Tanunda. 2 bedrooms 2 bathrooms, FREE WIFI, full kitchen with coffee machine, dishwasher, access to laundry, own spa bath, double shower, 1 King bed which can split to 2 singles and 1 queen. Access to swimming pool. Let us tour you as well. Great location to walk to restaurants, cafes and some wineries.<br /><br />We are also Tour Barossa so would love to help with all your wine touring needs, airport transfers and restaurant.",Barossa Valley is a beautiful community of people.,https://a0.muscache.com/pictures/e102e75b-9d71-4891-bc39-4a7f011e6e9a.jpg,9380091,https://www.airbnb.com/users/show/9380091,Kym,2013-10-12,"Somerton Park, Australia","love travel, love creating wonderful experiences, love wine, love food, love my 3 children",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/User-9380091/original/5f25e4ae-6331-4d57-a04f-503d2b9f4377.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-9380091/original/5f25e4ae-6331-4d57-a04f-503d2b9f4377.jpeg?aki_policy=profile_x_medium,,14,14,"['email', 'phone', 'work_email']",t,t,"Tanunda, South Australia, Australia",Tanunda,,-34.52865,138.95429,Entire rental unit,Entire home/apt,4,2.0,2 baths,2,2,"[""Dedicated workspace"", ""Backyard"", ""Air conditioning"", ""First aid kit"", ""Hot water"", ""Hair dryer"", ""Stove"", ""Self check-in"", ""TV"", ""Washer"", ""Hangers"", ""Patio or balcony"", ""Luggage dropoff allowed"", ""Refrigerator"", ""Fire extinguisher"", ""Dishes and silverware"", ""Coffee maker"", ""Free parking on premises"", ""Shampoo"", ""Smoke alarm"", ""Babysitter recommendations"", ""Bed linens"", ""Essentials"", ""Kitchen"", ""Extra pillows and blankets"", ""Iron"", ""BBQ grill"", ""Keypad"", ""Dryer"", ""Pool"", ""Heating"", ""High chair"", ""Wifi"", ""Long term stays allowed"", ""Dishwasher"", ""Pack \u2019n play/Travel crib"", ""Cooking basics"", ""Oven"", ""Microwave""]",$304.00,1,1125,1,3,7,1125,1.9,241.3,,t,10,27,52,239,2024-02-26,4,0,0,2019-01-01,2022-08-21,5.0,5.0,5.0,5.0,5.0,5.0,4.5,,f,14,12,2,0,0.06
14828790,https://www.airbnb.com/rooms/14828790,20240226050743,2024-02-26,city scrape,Luxury Affordable Barossa. West Wing 1 Bedroom.,"The West Wing 1 Bedroom Suite is a totally separate wing of our house, separated by a locked door. We live at the other end of the house next to the pool. Private ensuite bathroom,aircon,electric blanket, robes, fridge, micro,expresso coffee machine.Your own private lounge has 42"" TV. Free Netflix.Free Wifi. Shared access to our pool. A 2nd Queen bedroom is available.The Queen room cannot be booked by itself as it shares the bathroom/toilet in the  King.","We are a 1 min walk to the main street of Angaston which is not called the Jewel of the Barossa for nothing. It's a beautiful village surrounded by vineyards,great restaurants and stunning scenery.",https://a0.muscache.com/pictures/869fcf8a-97c6-4123-b2d7-a6c695120fb6.jpg,6402384,https://www.airbnb.com/users/show/6402384,Alicia,2013-05-15,"Angaston, Australia","I was a New York jewellery designer and spent 5 years traveling the world selling my original work on six star cruise ships.Came to this  beautiful country 4 years ago,first to the northern beaches of Sydney,now recently settled in the beautiful wine growing region of  the Barossa Valley,Australia and here I am staying.I am a houseproud homebody who enjoys the simplicities of life and meeting like minded souls from around the world.",within an hour,100%,100%,f,https://a0.muscache.com/im/users/6402384/profile_pic/1368637172/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/6402384/profile_pic/1368637172/original.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,"Angaston, South Australia, Australia",Angaston,,-34.50042,139.04615,Entire rental unit,Entire home/apt,2,1.0,1 bath,1,2,"[""Private entrance"", ""Air conditioning"", ""First aid kit"", ""Hot water"", ""Hair dryer"", ""Self check-in"", ""TV"", ""Hangers"", ""Luggage dropoff allowed"", ""Fire extinguisher"", ""Free parking on premises"", ""Shampoo"", ""Smoke alarm"", ""Breakfast"", ""Private pool"", ""Essentials"", ""Carbon monoxide alarm"", ""Iron"", ""Security cameras on property"", ""Heating"", ""Wifi"", ""Lockbox""]",$315.00,2,1125,2,3,2,1125,2.0,291.8,,t,17,40,70,290,2024-02-26,22,1,1,2016-09-17,2024-02-19,4.95,4.91,4.95,5.0,5.0,5.0,4.81,,t,2,2,0,0,0.24
14842846,https://www.airbnb.com/rooms/14842846,20240226050743,2024-02-26,city scrape,Barossa Valley Apt 3 offers 2 bedrooms 2 bathroom,"Luxury apartment on offer right in the heart of the Barossa Valley, Tanunda. 2 bedrooms 2 bathrooms, FREE WIFI, full kitchen with coffee machine, dishwasher, access to laundry, own spa bath, double shower, 1 King bed which can split to 2 singles and 1 queen. Access to swimming pool. Let us tour you as well. Great location to walk to restaurants, cafes and some wineries.<br /><br />We are also Tour Barossa so would love to help with all your wine touring needs, airport transfers and restaurant.",Barossa Valley is a beautiful community of people.,https://a0.muscache.com/pictures/d16400f8-76c5-4015-b924-91bbcdd5b978.jpg,9380091,https://www.airbnb.com/users/show/9380091,Kym,2013-10-12,"Somerton Park, Australia","love travel, love creating wonderful experiences, love wine, love food, love my 3 children",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/User-9380091/original/5f25e4ae-6331-4d57-a04f-503d2b9f4377.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-9380091/original/5f25e4ae-6331-4d57-a04f-503d2b9f4377.jpeg?aki_policy=profile_x_medium,,14,14,"['email', 'phone', 'work_email']",t,t,"Tanunda, South Australia, Australia",Tanunda,,-34.52865,138.95366,Entire rental unit,Entire home/apt,4,2.0,2 baths,2,2,"[""Dedicated workspace"", ""Private entrance"", ""Air conditioning"", ""Backyard"", ""First aid kit"", ""Hot water"", ""Hair dryer"", ""Stove"", ""Self check-in"", ""TV"", ""Washer"", ""Hangers"", ""Patio or balcony"", ""Luggage dropoff allowed"", ""Refrigerator"", ""Fire extinguisher"", ""Dishes and silverware"", ""Coffee maker"", ""Free parking on premises"", ""Shampoo"", ""Smoke alarm"", ""Bed linens"", ""Essentials"", ""Kitchen"", ""Iron"", ""BBQ grill"", ""Keypad"", ""Dryer"", ""Pool"", ""Heating"", ""High chair"", ""Wifi"", ""Long term stays allowed"", ""Dishwasher"", ""Pack \u2019n play/Travel crib"", ""Cooking basics"", ""Oven"", ""Microwave""]",$300.00,1,1125,1,3,7,1125,2.0,141.5,,t,14,33,55,247,2024-02-26,0,0,0,,,,,,,,,,,f,14,12,2,0,
14843749,https://www.airbnb.com/rooms/14843749,20240226050743,2024-02-26,city scrape,Barossa Valley Apt 2 offers 2 bedrooms 2 bathroom,"Luxury apartment on offer right in the heart of the Barossa Valley, Tanunda. 2 bedrooms 2 bathrooms, FREE WIFI, full kitchen with coffee machine, dishwasher, access to laundry, own spa bath, double shower, 1 King bed which can split to 2 singles and 1 queen. Access to swimming pool. Let us tour you as well. Great location to walk to restaurants, cafes and some wineries.<br /><br />We are also Tour Barossa so would love to help with all your wine touring needs, airport transfers and restaurant.",,https://a0.muscache.com/pictures/958c33b4-0f8a-459f-9c00-3ac72a5573f5.jpg,9380091,https://www.airbnb.com/users/show/9380091,Kym,2013-10-12,"Somerton Park, Australia","love travel, love creating wonderful experiences, love wine, love food, love my 3 children",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/User-9380091/original/5f25e4ae-6331-4d57-a04f-503d2b9f4377.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-9380091/original/5f25e4ae-6331-4d57-a04f-503d2b9f4377.jpeg?aki_policy=profile_x_medium,,14,14,"['email', 'phone', 'work_email']",t,t,,Tanunda,,-34.52682,138.95347,Entire rental unit,Entire home/apt,4,2.0,2 baths,2,2,"[""Dedicated workspace"", ""Backyard"", ""Air conditioning"", ""First aid kit"", ""Hot water"", ""Hair dryer"", ""Stove"", ""Hot tub"", ""Self check-in"", ""TV"", ""Washer"", ""Hangers"", ""Luggage dropoff allowed"", ""Refrigerator"", ""Fire extinguisher"", ""Dishes and silverware"", ""Coffee maker"", ""Free parking on premises"", ""Shampoo"", ""Smoke alarm"", ""Babysitter recommendations"", ""Bed linens"", ""Essentials"", ""Kitchen"", ""Extra pillows and blankets"", ""Iron"", ""BBQ grill"", ""Keypad"", ""Dryer"", ""Pool"", ""Heating"", ""High chair"", ""Wifi"", ""Long term stays allowed"", ""Dishwasher"", ""Pack \u2019n play/Travel crib"", ""Cooking basics"", ""Oven"", ""Microwave""]",$286.00,2,1125,1,3,7,1125,2.0,159.4,,t,17,40,65,253,2024-02-26,10,0,0,2016-11-13,2021-04-05,4.6,4.8,4.8,5.0,4.9,4.78,4.22,,f,14,12,2,0,0.11
14844379,https://www.airbnb.com/rooms/14844379,20240226050743,2024-02-26,city scrape,Luxury Affordable Barossa. West Wing 2 Bedrooms.,"The West Wing 2 Bedroom Suite is a totally separate wing of our house where we live, separated by a locked/soundproof door. The King has a private ensuite, aircon, fridge, micro, pod coffee machine.The 2nd bedroom is a Queen. Electric blankets. Your own private lounge has 42"" TV. Free Netflix. Free Wifi. Gorgeous pool.The Queen room cannot be booked by itself as it shares the  bathroom/toilet in the King Suite. Suitable for 2 couples or a family.",Angaston is not called the Crown of the Barossa for nothing. It's a beautiful village surrounded by vineyards and stunning scenery.,https://a0.muscache.com/pictures/bab1ee53-8003-4640-8ced-829472025104.jpg,6402384,https://www.airbnb.com/users/show/6402384,Alicia,2013-05-15,"Angaston, Australia","I was a New York jewellery designer and spent 5 years traveling the world selling my original work on six star cruise ships.Came to this  beautiful country 4 years ago,first to the northern beaches of Sydney,now recently settled in the beautiful wine growing region of  the Barossa Valley,Australia and here I am staying.I am a houseproud homebody who enjoys the simplicities of life and meeting like minded souls from around the world.",within an hour,100%,100%,f,https://a0.muscache.com/im/users/6402384/profile_pic/1368637172/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/6402384/profile_pic/1368637172/original.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,"Angaston, South Australia, Australia",Angaston,,-34.50009,139.0443,Entire rental unit,Entire home/apt,4,1.0,1 bath,2,2,"[""Private patio or balcony"", ""Backyard"", ""Air conditioning"", ""First aid kit"", ""Hot water"", ""Hair dryer"", ""Self check-in"", ""65\"" HDTV with Netflix"", ""Hangers"", ""Refrigerator"", ""Fire extinguisher"", ""Dishes and silverware"", ""Coffee maker"", ""Free parking on premises"", ""Shampoo"", ""Smoke alarm"", ""Private pool"", ""Resort access"", ""Essentials"", ""Carbon monoxide alarm"", ""Iron"", ""Heating"", ""Wifi"", ""Lockbox""]",$478.00,2,1125,2,3,2,1125,2.0,291.8,,t,17,40,70,290,2024-02-26,6,1,0,2016-12-06,2023-12-31,4.83,4.83,5.0,5.0,4.83,5.0,4.5,,t,2,2,0,0,0.07
14969874,https://www.airbnb.com/rooms/14969874,20240226050743,2024-02-26,city scrape,Barossa Valley Dreams Home for up to 17 people,"My place is walking distance to Wineries, Brewery, restaurants and cafes, shops. Barossa Dreams offers up to 6 bedrooms, 4 bathrooms, 2 kitchens, Complimentary Wi-Fi and access to swimming pool on site shared with Barossa Valley Apartment guests. Flexibility with bedding configurations. We are also Tour Barossa so can help with touring needs. Base price quoted is on up to 10 people house can accommodate up to 17 people with 4 people utilising 2 sofa beds. Additional charges apply numbers over 10",please respect our neighbours with the noise around the pool area. Our community is very important to us and in the evenings Tanunda is a nice place to unwind and relax. We are walking distance to some of Barossa's leading restaurants and cafes also to a couple of wineries too and parks.,https://a0.muscache.com/pictures/f2c96fc3-4470-4432-8bca-741c3c552357.jpg,9380091,https://www.airbnb.com/users/show/9380091,Kym,2013-10-12,"Somerton Park, Australia","love travel, love creating wonderful experiences, love wine, love food, love my 3 children",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/User-9380091/original/5f25e4ae-6331-4d57-a04f-503d2b9f4377.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-9380091/original/5f25e4ae-6331-4d57-a04f-503d2b9f4377.jpeg?aki_policy=profile_x_medium,,14,14,"['email', 'phone', 'work_email']",t,t,"Tanunda, South Australia, Australia",Tanunda,,-34.52801,138.9536,Entire home,Entire home/apt,16,4.0,4 baths,6,10,"[""Dedicated workspace"", ""Backyard"", ""Air conditioning"", ""First aid kit"", ""Hot water"", ""Hair dryer"", ""Stove"", ""Self check-in"", ""TV"", ""Crib"", ""Washer"", ""Hangers"", ""Patio or balcony"", ""Luggage dropoff allowed"", ""Refrigerator"", ""Fire extinguisher"", ""Dishes and silverware"", ""Coffee maker"", ""Free parking on premises"", ""Shampoo"", ""Smoke alarm"", ""Babysitter recommendations"", ""Bed linens"", ""Essentials"", ""Kitchen"", ""Extra pillows and blankets"", ""Iron"", ""BBQ grill"", ""Dryer"", ""Pool"", ""Heating"", ""High chair"", ""Wifi"", ""Long term stays allowed"", ""Dishwasher"", ""Indoor fireplace"", ""Lockbox"", ""Cooking basics"", ""Oven"", ""Microwave""]","$1,126.00",2,1125,1,4,7,1125,1.8,366.7,,t,17,36,63,263,2024-02-26,21,1,0,2017-02-25,2023-10-01,4.81,4.9,4.62,4.9,4.95,4.95,4.33,,f,14,12,2,0,0.25
15579249,https://www.airbnb.com/rooms/15579249,20240226050743,2024-02-26,city scrape,Casa Rossa - modern Barossa home with vineyard,"A hidden paradise in the heart of the Barossa, with everything you need for a peaceful family-friendly getaway. It is the perfect home base for exploring the Barossa Valley and making the most of your stay, whether you're an outdoors type, a wine connoisseur or just simply here to unwind. Then spend your evenings looking out onto its private vineyard and drinking in the sights and smells of nature at your doorstep, or cozy up by the log fire with a glass of wine","Casa Rossa is located in Lyndoch, South Australia, Australia.<br /><br />Lyndoch is a small but thriving town in the heart of the Barossa Valley, and is growing and improving constantly. From the property, it is about a twenty minute scenic walk into town, or a speedy five minute drive. <br /><br />You should be able to stock up on most things in Lyndoch, especially if you are in need of a quick fix. There is an IGA and convenience store, hairdresser and beautician, pub, and a number of great restaurants and cafes. Make sure you get to the Lord Lyndoch bistro for dinner! <br /><br />For bigger shops, head to Gawler, about a ten minute drive from the property, which has a shopping mall and main street strip with Coles, Foodland, Big W, Target etc, as well as a number of boutiques and specialty stores. <br /><br />Local attractions and venues include cellar doors and art Galleries.<br />Hot air-ballooning <br />Helicopter Scenic flights<br />Lord Lyndoch Restaurant <br />Lavender farm<br",https://a0.muscache.com/pictures/3ca26978-cc59-4fec-a054-5036efc417ab.jpg,14870315,https://www.airbnb.com/users/show/14870315,Maria,2014-04-29,"Sydney, Australia","",within an hour,100%,100%,f,https://a0.muscache.com/im/users/14870315/profile_pic/1398758206/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/14870315/profile_pic/1398758206/original.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Lyndoch, South Australia, Australia",Lyndoch,,-34.59793,138.87333,Entire home,Entire home/apt,6,2.0,2 baths,3,4,"[""Indoor fireplace: wood-burning"", ""Private patio or balcony"", ""Private entrance"", ""Bathtub"", ""First aid kit"", ""Toaster"", ""Central air conditioning"", ""Dining table"", ""Hot water"", ""Hair dryer"", ""Stove"", ""Coffee"", ""Private backyard \u2013 Not fully fenced"", ""Self check-in"", ""TV"", ""Washer"", ""Outdoor dining area"", ""Hangers"", ""Refrigerator"", ""Fire extinguisher"", ""Dishes and silverware"", ""Free parking on premises"", ""Shampoo"", ""Smoke alarm"", ""Barbecue utensils"", ""Outdoor furniture"", ""Bluetooth sound system"", ""Freezer"", ""Breakfast"", ""Children\u2019s books and toys"", ""Bed linens"", ""Fireplace guards"", ""Drying rack for clothing"", ""Body soap"", ""Essentials"", ""Carbon monoxide alarm"", ""Kitchen"", ""Extra pillows and blankets"", ""Iron"", ""Clothing storage"", ""Portable fans"", ""Folding or convertible high chair - available upon request"", ""BBQ grill"", ""Coffee maker: Nespresso"", ""Books and reading material"", ""Single level home"", ""Heating"", ""Shower gel"", ""Wifi"", ""Conditioner"", ""Long term stays allowed"", ""Dishwasher"", ""Wine glasses"", ""Lockbox"", ""Pack \u2019n play/Travel crib - available upon request"", ""Hot water kettle"", ""Cooking basics"", ""Oven"", ""Microwave""]",$297.00,2,1125,2,3,1125,1125,2.1,1125.0,,t,16,43,66,341,2024-02-26,128,15,0,2017-03-04,2023-10-31,4.88,4.91,4.87,4.89,4.89,4.78,4.76,,t,1,1,0,0,1.51
16519738,https://www.airbnb.com/rooms/16519738,20240226050743,2024-02-26,city scrape,Old Mill Cottage,"Old Mill Cottage is ideal for a quiet getaway with its picturesque garden to relax in.  It is close to Dutton Park Recreation area including the Golf Course and Trotting Track.  Walking distance to the main street with great eateries and up to date information centre.  The Historic Mine site and the Mawson, Heysen and Kidman walking trails are on the doorstep.  Kapunda is nestled between the famous Barossa and Clare wine regions.",,https://a0.muscache.com/pictures/miso/Hosting-16519738/original/c6c15573-634c-4971-9ae9-e2de8476cdd2.jpeg,108616729,https://www.airbnb.com/users/show/108616729,Yvonne And Glenn,2016-12-26,"Kapunda, Australia","",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/747c8bcd-6a8f-4d79-a5c1-c6414769ef49.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/747c8bcd-6a8f-4d79-a5c1-c6414769ef49.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Kapunda,,-34.33925,138.91111,Entire home,Entire home/apt,4,1.0,1 bath,2,2,"[""Indoor fireplace: wood-burning"", ""Private patio or balcony"", ""Free street parking"", ""Private entrance"", ""Portable heater"", ""First aid kit"", ""Toaster"", ""Central air conditioning"", ""Dining table"", ""Hot water"", ""Hair dryer"", ""Board games"", ""Laundromat nearby"", ""Self check-in"", ""TV"", ""Outdoor dining area"", ""Hangers"", ""Fire extinguisher"", ""Dishes and silverware"", ""Smoke alarm"", ""Barbecue utensils"", ""Outdoor furniture"", ""Breakfast"", ""Free driveway parking on premises \u2013 2 spaces"", ""Bed linens"", ""Essentials"", ""Kitchen"", ""Mini fridge"", ""BBQ grill: gas"", ""Extra pillows and blankets"", ""Iron"", ""Portable fans"", ""Single level home"", ""Omega electric stove"", ""Locally made organic toiletries shampoo"", ""Wifi"", ""Long term stays allowed"", ""Cleaning products"", ""Fire pit"", ""Pack \u2019n play/Travel crib"", ""Wine glasses"", ""Locally made organic toiletries conditioner"", ""Clothing storage: wardrobe"", ""Lockbox"", ""Hot water kettle"", ""Cooking basics"", ""Locally made organic toiletries  body soap"", ""Microwave""]",$200.00,2,1125,1,2,1125,1125,1.4,1125.0,,t,21,48,78,78,2024-02-26,162,51,2,2017-01-30,2024-01-31,4.91,4.94,4.96,4.98,4.95,4.91,4.78,,t,1,1,0,0,1.88
16795559,https://www.airbnb.com/rooms/16795559,20240226050743,2024-02-26,city scrape,Barossa Valley Farm Cottage - Buckbury End Farm,"BUCKBURY END FARM - Est. 1895<br />Peace and quiet in a private freshly renovated stone cottage, Come and enjoy the pure serenity it has to offer.<br /><br />Buckbury End Farm is located on the fringe of the Barossa Valley and is minutes to some fabulous wineries. It is a perfect base for your wine adventure.<br /><br />The North Para river meanders it's way through and creates a spectacular backdrop continually changing with each season.<br /><br />Other local attractions include the Whispering Wall, Lavender Farm &Jacobs Creek.",Enjoy the pure peace and quiet that Buckbury End Farm has to offer. I have one friendly neighbour over the road only.,https://a0.muscache.com/pictures/173b8cde-96be-4e1b-be06-2989c0463a00.jpg,111640794,https://www.airbnb.com/users/show/111640794,John & Jess,2017-01-15,"Gawler, Australia","",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/e08115c2-febf-4bb1-8388-19c076cead4e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e08115c2-febf-4bb1-8388-19c076cead4e.jpg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,t,"Barossa, South Australia, Australia",Sandy Creek,,-34.56818,138.83216,Farm stay,Entire home/apt,2,1.5,1.5 baths,1,1,"[""Private patio or balcony"", ""Private entrance"", ""Air conditioning"", ""Backyard"", ""First aid kit"", ""Toaster"", ""Dining table"", ""Hot water"", ""Hair dryer"", ""Stove"", ""Coffee"", ""Self check-in"", ""TV"", ""Hangers"", ""Refrigerator"", ""Fire extinguisher"", ""Dishes and silverware"", ""Free parking on premises"", ""Shampoo"", ""Smoke alarm"", ""Room-darkening shades"", ""Freezer"", ""Breakfast"", ""Bed linens"", ""Fireplace guards"", ""Body soap"", ""Essentials"", ""Kitchen"", ""Mini fridge"", ""Extra pillows and blankets"", ""Iron"", ""BBQ grill"", ""Heating"", ""Wifi"", ""Conditioner"", ""Cleaning products"", ""Long term stays allowed"", ""Dishwasher"", ""Pack \u2019n play/Travel crib"", ""Wine glasses"", ""Indoor fireplace"", ""Lockbox"", ""Hot water kettle"", ""Cooking basics"", ""Oven"", ""Microwave""]",$153.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,2,7,20,52,2024-02-26,341,35,1,2017-03-04,2024-02-25,4.94,4.93,4.93,4.99,4.97,4.89,4.9,,t,1,1,0,0,4.01
