id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
14842846,https://www.airbnb.com/rooms/14842846,20240528160055,2024-05-28,city scrape,Barossa Valley Apt 3 offers 2 bedrooms 2 bathroom,"Luxury apartment on offer right in the heart of the Barossa Valley, Tanunda. 2 bedrooms 2 bathrooms, FREE WIFI, full kitchen with coffee machine, dishwasher, access to laundry, own spa bath, double shower, 1 King bed which can split to 2 singles and 1 queen. Access to swimming pool. Let us tour you as well. Great location to walk to restaurants, cafes and some wineries.<br /><br />We are also Tour Barossa so would love to help with all your wine touring needs, airport transfers and restaurant.",Barossa Valley is a beautiful community of people.,https://a0.muscache.com/pictures/d16400f8-76c5-4015-b924-91bbcdd5b978.jpg,9380091,https://www.airbnb.com/users/show/9380091,Kym,2013-10-12,"Somerton Park, Australia","love travel, love creating wonderful experiences, love wine, love food, love my 3 children",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/User-9380091/original/5f25e4ae-6331-4d57-a04f-503d2b9f4377.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-9380091/original/5f25e4ae-6331-4d57-a04f-503d2b9f4377.jpeg?aki_policy=profile_x_medium,,13,14,"['email', 'phone', 'work_email']",t,t,Neighborhood highlights,Tanunda,,-34.52865,138.95366,Entire rental unit,Entire home/apt,4,2.0,2 baths,2,2,"[""Shampoo"", ""Fire extinguisher"", ""Kitchen"", ""Essentials"", ""Dishes and silverware"", ""High chair"", ""Stove"", ""Hair dryer"", ""Cooking basics"", ""Free parking on premises"", ""Smoke alarm"", ""Hot water"", ""Coffee maker"", ""Patio or balcony"", ""Pack \u2019n play/Travel crib"", ""Self check-in"", ""First aid kit"", ""BBQ grill"", ""Hangers"", ""Luggage dropoff allowed"", ""Backyard"", ""Air conditioning"", ""Keypad"", ""Wifi"", ""Iron"", ""TV"", ""Dedicated workspace"", ""Pool"", ""Dishwasher"", ""Long term stays allowed"", ""Washer"", ""Oven"", ""Microwave"", ""Heating"", ""Bed linens"", ""Dryer"", ""Private entrance"", ""Refrigerator""]",$321.00,1,1125,1,3,7,1125,1.9,257.0,,t,25,46,73,313,2024-05-28,0,0,0,,,,,,,,,,,f,11,10,1,0,
14843749,https://www.airbnb.com/rooms/14843749,20240528160055,2024-05-28,city scrape,Barossa Valley Apt 2 offers 2 bedrooms 2 bathroom,"Luxury apartment on offer right in the heart of the Barossa Valley, Tanunda. 2 bedrooms 2 bathrooms, FREE WIFI, full kitchen with coffee machine, dishwasher, access to laundry, own spa bath, double shower, 1 King bed which can split to 2 singles and 1 queen. Access to swimming pool. Let us tour you as well. Great location to walk to restaurants, cafes and some wineries.<br /><br />We are also Tour Barossa so would love to help with all your wine touring needs, airport transfers and restaurant.",,https://a0.muscache.com/pictures/958c33b4-0f8a-459f-9c00-3ac72a5573f5.jpg,9380091,https://www.airbnb.com/users/show/9380091,Kym,2013-10-12,"Somerton Park, Australia","love travel, love creating wonderful experiences, love wine, love food, love my 3 children",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/User-9380091/original/5f25e4ae-6331-4d57-a04f-503d2b9f4377.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-9380091/original/5f25e4ae-6331-4d57-a04f-503d2b9f4377.jpeg?aki_policy=profile_x_medium,,13,14,"['email', 'phone', 'work_email']",t,t,,Tanunda,,-34.52682,138.95347,Entire rental unit,Entire home/apt,4,2.0,2 baths,2,2,"[""Shampoo"", ""Fire extinguisher"", ""Kitchen"", ""Essentials"", ""Dishes and silverware"", ""High chair"", ""Dryer"", ""Stove"", ""Hair dryer"", ""Cooking basics"", ""Free parking on premises"", ""Smoke alarm"", ""Hot water"", ""Coffee maker"", ""Pack \u2019n play/Travel crib"", ""Self check-in"", ""First aid kit"", ""BBQ grill"", ""Hangers"", ""Luggage dropoff allowed"", ""Babysitter recommendations"", ""Air conditioning"", ""Backyard"", ""Keypad"", ""Wifi"", ""Iron"", ""TV"", ""Dedicated workspace"", ""Pool"", ""Dishwasher"", ""Long term stays allowed"", ""Washer"", ""Oven"", ""Microwave"", ""Heating"", ""Bed linens"", ""Hot tub"", ""Extra pillows and blankets"", ""Refrigerator""]",$314.00,2,1125,1,3,7,1125,1.9,249.3,,t,1,17,44,274,2024-05-28,10,0,0,2016-11-13,2021-04-05,4.6,4.8,4.8,5.0,4.9,4.78,4.22,,f,11,10,1,0,0.11
14844379,https://www.airbnb.com/rooms/14844379,20240528160055,2024-05-28,city scrape,Luxury Affordable Barossa. West Wing 2 Bedrooms.,"The West Wing 2 Bedroom Suite is a totally separate wing of our house where we live, separated by a locked/soundproof door. The King has a private ensuite, aircon, fridge, micro, pod coffee machine.The 2nd bedroom is a Queen. Electric blankets. Your own private lounge has 42"" TV. Free Netflix. Free Wifi. Gorgeous pool.The Queen room cannot be booked by itself as it shares the  bathroom/toilet in the King Suite. Suitable for 2 couples or a family.",Angaston is not called the Crown of the Barossa for nothing. It's a beautiful village surrounded by vineyards and stunning scenery.,https://a0.muscache.com/pictures/bab1ee53-8003-4640-8ced-829472025104.jpg,6402384,https://www.airbnb.com/users/show/6402384,Alicia,2013-05-15,"Angaston, Australia","I was a New York jewellery designer and spent 5 years traveling the world selling my original work on six star cruise ships.Came to this  beautiful country 4 years ago,first to the northern beaches of Sydney,now recently settled in the beautiful wine growing region of  the Barossa Valley,Australia and here I am staying.I am a houseproud homebody who enjoys the simplicities of life and meeting like minded souls from around the world.",N/A,N/A,100%,f,https://a0.muscache.com/im/users/6402384/profile_pic/1368637172/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/6402384/profile_pic/1368637172/original.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,Neighborhood highlights,Angaston,,-34.50009,139.0443,Entire rental unit,Entire home/apt,4,1.0,1 bath,2,2,"[""Shampoo"", ""Fire extinguisher"", ""Essentials"", ""Dishes and silverware"", ""Lockbox"", ""Hair dryer"", ""Free parking on premises"", ""Smoke alarm"", ""Hot water"", ""Coffee maker"", ""Self check-in"", ""First aid kit"", ""Hangers"", ""Private patio or balcony"", ""Backyard"", ""Air conditioning"", ""Wifi"", ""Iron"", ""Resort access"", ""Carbon monoxide alarm"", ""65 inch HDTV with Netflix"", ""Exterior security cameras on property"", ""Private pool"", ""Heating"", ""Refrigerator""]",$478.00,2,1125,2,2,2,1125,2.0,569.8,,t,30,60,90,187,2024-05-28,6,1,0,2016-12-06,2023-12-31,4.83,4.83,5.0,5.0,4.83,5.0,4.5,,t,2,2,0,0,0.07
14969874,https://www.airbnb.com/rooms/14969874,20240528160055,2024-05-28,city scrape,Barossa Valley Dreams Home for up to 17 people,"My place is walking distance to Wineries, Brewery, restaurants and cafes, shops. Barossa Dreams offers up to 6 bedrooms, 4 bathrooms, 2 kitchens, Complimentary Wi-Fi and access to swimming pool on site shared with Barossa Valley Apartment guests. Flexibility with bedding configurations. We are also Tour Barossa so can help with touring needs. Base price quoted is on up to 10 people house can accommodate up to 17 people with 4 people utilising 2 sofa beds. Additional charges apply numbers over 10",please respect our neighbours with the noise around the pool area. Our community is very important to us and in the evenings Tanunda is a nice place to unwind and relax. We are walking distance to some of Barossa's leading restaurants and cafes also to a couple of wineries too and parks.,https://a0.muscache.com/pictures/f2c96fc3-4470-4432-8bca-741c3c552357.jpg,9380091,https://www.airbnb.com/users/show/9380091,Kym,2013-10-12,"Somerton Park, Australia","love travel, love creating wonderful experiences, love wine, love food, love my 3 children",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/User-9380091/original/5f25e4ae-6331-4d57-a04f-503d2b9f4377.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-9380091/original/5f25e4ae-6331-4d57-a04f-503d2b9f4377.jpeg?aki_policy=profile_x_medium,,13,14,"['email', 'phone', 'work_email']",t,t,Neighborhood highlights,Tanunda,,-34.52801,138.9536,Entire home,Entire home/apt,16,4.0,4 baths,6,10,"[""Shampoo"", ""Fire extinguisher"", ""Kitchen"", ""Essentials"", ""Dishes and silverware"", ""High chair"", ""Dryer"", ""Stove"", ""Lockbox"", ""Hair dryer"", ""Cooking basics"", ""Free parking on premises"", ""Smoke alarm"", ""Hot water"", ""Coffee maker"", ""Patio or balcony"", ""Self check-in"", ""Crib"", ""First aid kit"", ""BBQ grill"", ""Hangers"", ""Luggage dropoff allowed"", ""Indoor fireplace"", ""Babysitter recommendations"", ""Air conditioning"", ""Backyard"", ""Wifi"", ""Iron"", ""TV"", ""Dedicated workspace"", ""Pool"", ""Dishwasher"", ""Long term stays allowed"", ""Washer"", ""Oven"", ""Microwave"", ""Heating"", ""Bed linens"", ""Extra pillows and blankets"", ""Refrigerator""]","$1,143.00",2,1125,1,3,7,1125,1.9,210.9,,t,17,41,71,211,2024-05-28,21,1,0,2017-02-25,2023-10-01,4.81,4.9,4.62,4.9,4.95,4.95,4.33,,f,11,10,1,0,0.24
15579249,https://www.airbnb.com/rooms/15579249,20240528160055,2024-05-28,city scrape,Casa Rossa - modern Barossa home with vineyard,"A hidden paradise in the heart of the Barossa, with everything you need for a peaceful family-friendly getaway. It is the perfect home base for exploring the Barossa Valley and making the most of your stay, whether you're an outdoors type, a wine connoisseur or just simply here to unwind. Then spend your evenings looking out onto its private vineyard and drinking in the sights and smells of nature at your doorstep, or cozy up by the log fire with a glass of wine","Casa Rossa is located in Lyndoch, South Australia, Australia.<br /><br />Lyndoch is a small but thriving town in the heart of the Barossa Valley, and is growing and improving constantly. From the property, it is about a twenty minute scenic walk into town, or a speedy five minute drive. <br /><br />You should be able to stock up on most things in Lyndoch, especially if you are in need of a quick fix. There is an IGA and convenience store, hairdresser and beautician, pub, and a number of great restaurants and cafes. Make sure you get to the Lord Lyndoch bistro for dinner! <br /><br />For bigger shops, head to Gawler, about a ten minute drive from the property, which has a shopping mall and main street strip with Coles, Foodland, Big W, Target etc, as well as a number of boutiques and specialty stores. <br /><br />Local attractions and venues include cellar doors and art Galleries.<br />Hot air-ballooning <br />Helicopter Scenic flights<br />Lord Lyndoch Restaurant <br />Lavender farm<br",https://a0.muscache.com/pictures/3ca26978-cc59-4fec-a054-5036efc417ab.jpg,14870315,https://www.airbnb.com/users/show/14870315,Maria,2014-04-29,"Sydney, Australia","",within an hour,100%,100%,t,https://a0.muscache.com/im/users/14870315/profile_pic/1398758206/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/14870315/profile_pic/1398758206/original.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,Neighborhood highlights,Lyndoch,,-34.59793,138.87333,Entire home,Entire home/apt,6,2.0,2 baths,3,4,"[""Shampoo"", ""Fire extinguisher"", ""Kitchen"", ""Bluetooth sound system"", ""Essentials"", ""Children\u2019s books and toys"", ""Dishes and silverware"", ""Portable fans"", ""Wine glasses"", ""Stove"", ""Lockbox"", ""Hair dryer"", ""Extra pillows and blankets"", ""Cooking basics"", ""Coffee maker: Nespresso"", ""Dining table"", ""Free parking on premises"", ""Smoke alarm"", ""Hot water"", ""Hot water kettle"", ""Breakfast"", ""Drying rack for clothing"", ""Self check-in"", ""First aid kit"", ""Clothing storage"", ""BBQ grill"", ""Hangers"", ""Folding or convertible high chair - available upon request"", ""Outdoor furniture"", ""Private patio or balcony"", ""TV"", ""Iron"", ""Wifi"", ""Outdoor dining area"", ""Fireplace guards"", ""Carbon monoxide alarm"", ""Private backyard \u2013 Not fully fenced"", ""Toaster"", ""Central air conditioning"", ""Indoor fireplace: wood-burning"", ""Bathtub"", ""Dishwasher"", ""Freezer"", ""Body soap"", ""Conditioner"", ""Barbecue utensils"", ""Long term stays allowed"", ""Washer"", ""Oven"", ""Microwave"", ""Single level home"", ""Shower gel"", ""Heating"", ""Bed linens"", ""Coffee"", ""Books and reading material"", ""Pack \u2019n play/Travel crib - available upon request"", ""Private entrance"", ""Refrigerator""]",$288.00,2,1125,2,3,1125,1125,2.1,1125.0,,t,22,52,82,343,2024-05-28,138,17,4,2017-03-04,2024-05-26,4.88,4.91,4.88,4.9,4.9,4.79,4.76,,t,1,1,0,0,1.57
16519738,https://www.airbnb.com/rooms/16519738,20240528160055,2024-05-28,city scrape,Old Mill Cottage,"Old Mill Cottage is ideal for a quiet getaway with its picturesque garden to relax in.  It is close to Dutton Park Recreation area including the Golf Course and Trotting Track.  Walking distance to the main street with great eateries and up to date information centre.  The Historic Mine site and the Mawson, Heysen and Kidman walking trails are on the doorstep.  Kapunda is nestled between the famous Barossa and Clare wine regions.",,https://a0.muscache.com/pictures/miso/Hosting-16519738/original/c6c15573-634c-4971-9ae9-e2de8476cdd2.jpeg,108616729,https://www.airbnb.com/users/show/108616729,Yvonne And Glenn,2016-12-26,"Kapunda, Australia","",within an hour,100%,98%,t,https://a0.muscache.com/im/pictures/user/747c8bcd-6a8f-4d79-a5c1-c6414769ef49.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/747c8bcd-6a8f-4d79-a5c1-c6414769ef49.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Kapunda,,-34.33925,138.91111,Entire home,Entire home/apt,4,1.0,1 bath,2,2,"[""Fire extinguisher"", ""Kitchen"", ""Omega electric stove"", ""Essentials"", ""Dishes and silverware"", ""Mini fridge"", ""Portable fans"", ""Wine glasses"", ""Locally made organic toiletries conditioner"", ""Lockbox"", ""Hair dryer"", ""Cooking basics"", ""Dining table"", ""Smoke alarm"", ""Hot water"", ""Cleaning products"", ""Hot water kettle"", ""Breakfast"", ""Pack \u2019n play/Travel crib"", ""Self check-in"", ""First aid kit"", ""Clothing storage: wardrobe"", ""Hangers"", ""Outdoor furniture"", ""Free driveway parking on premises \u2013 2 spaces"", ""Private patio or balcony"", ""TV"", ""Iron"", ""Wifi"", ""Outdoor dining area"", ""Fire pit"", ""Toaster"", ""Central air conditioning"", ""Indoor fireplace: wood-burning"", ""Locally made organic toiletries shampoo"", ""Free street parking"", ""Laundromat nearby"", ""BBQ grill: gas"", ""Barbecue utensils"", ""Long term stays allowed"", ""Single level home"", ""Locally made organic toiletries  body soap"", ""Microwave"", ""Bed linens"", ""Extra pillows and blankets"", ""Private entrance"", ""Portable heater"", ""Board games""]",$200.00,2,1125,1,2,1125,1125,1.4,1125.0,,t,24,48,78,79,2024-05-28,173,47,4,2017-01-30,2024-05-26,4.91,4.93,4.97,4.98,4.95,4.9,4.78,,t,1,1,0,0,1.94
17558728,https://www.airbnb.com/rooms/17558728,20240528160055,2024-05-28,city scrape,Seppeltsfield Vineyard Cottage. Luxury & Privacy.,"Set amongst vineyards and tranquil gardens, exclusive luxury for one couple, perfect for unwinding or celebrating any special occasion.  <br />Luxury facilities & amenities, plentiful provisions, peace, quiet, fresh air and privacy - relax and indulge! <br />Great location, walking distance to Hentley Farm and Fino, Seppeltsfield. Close to Appellation, Barossa Valley Estate and Izway Wines, so much to see and do. We love sharing our local knowledge and helping with recommendations during your stay!","We are uniquely positioned with the amazing neighbours we have. The Barossa is known for its food, wine, music, heritage and hospitality and along Seppeltsfield Road we offer this in spades!! Apart from our visually beautiful location with vineyards and rolling hills, we are right next door to Hentley Farm (you can walk there on our private path) <br />Surrounded by boutique cellars doors, three of the Barossa's best restaurants FINO, Appellation and Hentley Farm and it's also a short walk to the iconic winery Seppeltsfield Estate. Here they offer not only bespoke wine tours including tasting a 100 year old Tawny and other unique experiences, but also the Jam Factory studio with artisans in residence. These include a knifemaker, milliner, shoe maker and potter. You can even book to make your own knife (but plan and book well ahead!) You will also find Vasse Virgin who make luxe Olive oil body and food products & Octeine Coffee & Cafe.<br />Other wineries include Hentley Farm, Barossa V",https://a0.muscache.com/pictures/miso/Hosting-17558728/original/23b029fa-05d2-4176-be6e-4f0d70eda334.jpeg,77871395,https://www.airbnb.com/users/show/77871395,Wendy,2016-06-15,,"Introducing people to all of the amazing things the Barossa has to offer is what we love to do.  We love the ever changing culture of the Barossa, the friendly community feel and sharing with guests local knowledge and the best kept secrets of this wonderful region.",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/44b09c59-117a-4009-b1bd-9c8a83704cbc.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/44b09c59-117a-4009-b1bd-9c8a83704cbc.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,Neighborhood highlights,Marananga,,-34.48914,138.91118,Entire cottage,Entire home/apt,2,1.0,1 bath,1,1,"[""Shampoo"", ""Fire extinguisher"", ""Kitchen"", ""Essentials"", ""Children\u2019s books and toys"", ""Dishes and silverware"", ""Lockbox"", ""Hair dryer"", ""Cooking basics"", ""Free washer \u2013 In unit"", ""Free parking on premises"", ""Smoke alarm"", ""Hot water"", ""Coffee maker"", ""Breakfast"", ""Pack \u2019n play/Travel crib"", ""Self check-in"", ""Crib"", ""First aid kit"", ""BBQ grill"", ""Hangers"", ""Outdoor furniture"", ""Private patio or balcony"", ""Wifi"", ""Iron"", ""Outdoor dining area"", ""Dedicated workspace"", ""Fire pit"", ""Private backyard \u2013 Not fully fenced"", ""Vineyard view"", ""HDTV with Netflix"", ""Indoor fireplace: wood-burning"", ""AC - split type ductless system"", ""Heating"", ""Outdoor kitchen"", ""Dryer"", ""Refrigerator""]",$724.00,2,1125,2,2,2,1125,2.0,212.0,,t,16,38,63,315,2024-05-28,5,2,0,2021-05-16,2024-03-24,5.0,5.0,5.0,5.0,5.0,5.0,4.8,,t,2,2,0,0,0.14
17720616,https://www.airbnb.com/rooms/17720616,20240528160055,2024-05-28,city scrape,Indulge and Relax Tanunda,"Comfortable, modern cottage within 5-10 minute walk of the centre of Tanunda.  Perfect base for touring wineries, easy walk from FermentAsian Restaurant, 1918 bistro, as well as cafes, bakeries and supermarket of central Tanunda.  <br /><br />Full modern kitchen and bathroom, peaceful garden with several relaxing areas to sip a glass of wine, chat or read.","Most cellar doors in the Barossa Valley are open 7 days for free wine tastings, mostly 10am or 11am until 4pm or 5pm (no booking required). <br /><br />Eating at local restaurants, especially FermentAsian and 1918 (both walking distance from the house) may require a booking in advance and are thoroughly recommended<br /><br />Tanunda Foodland Supermarket 5-10 minute walk or easy drive away.",https://a0.muscache.com/pictures/d57ecc67-ecef-4c30-a314-183ae941c733.jpg,23229905,https://www.airbnb.com/users/show/23229905,Cathy,2014-11-01,"Marino, Australia","",within an hour,100%,95%,t,https://a0.muscache.com/im/users/23229905/profile_pic/1427541486/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/23229905/profile_pic/1427541486/original.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,Neighborhood highlights,Tanunda,,-34.5215,138.96631,Entire cottage,Entire home/apt,5,1.0,1 bath,3,7,"[""Shampoo"", ""Fire extinguisher"", ""Kitchen"", ""Essentials"", ""Ping pong table"", ""Children\u2019s books and toys"", ""Portable fans"", ""Dishes and silverware"", ""Wine glasses"", ""High chair"", ""Stove"", ""Hair dryer"", ""Cooking basics"", ""Baking sheet"", ""Dining table"", ""Free parking on premises"", ""Pool table"", ""Hot water"", ""Cleaning products"", ""Smoke alarm"", ""Hot water kettle"", ""Drying rack for clothing"", ""Pack \u2019n play/Travel crib"", ""Self check-in"", ""Crib"", ""First aid kit"", ""Blender"", ""Free washer"", ""BBQ grill"", ""Hangers"", ""Outdoor furniture"", ""Children\u2019s dinnerware"", ""Private patio or balcony"", ""Babysitter recommendations"", ""Air conditioning"", ""Wifi"", ""Iron"", ""Clothing storage: wardrobe and dresser"", ""Outdoor dining area"", ""TV with Netflix"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Toaster"", ""Ethernet connection"", ""Smart lock"", ""Room-darkening shades"", ""Free dryer"", ""Refrigerator"", ""Bathtub"", ""Bikes"", ""Free street parking"", ""Dishwasher"", ""Freezer"", ""Conditioner"", ""Body soap"", ""Barbecue utensils"", ""Long term stays allowed"", ""Oven"", ""Single level home"", ""Microwave"", ""Private backyard"", ""Shower gel"", ""Heating"", ""Bed linens"", ""Coffee maker: french press, Nespresso"", ""Coffee"", ""Books and reading material"", ""Extra pillows and blankets"", ""Private entrance"", ""Board games""]",$231.00,1,1124,1,2,1124,1124,1.3,1124.0,,t,0,0,29,280,2024-05-28,241,25,0,2017-07-17,2024-04-07,4.78,4.84,4.7,4.95,4.98,4.92,4.75,,f,1,1,0,0,2.88
17862552,https://www.airbnb.com/rooms/17862552,20240528160055,2024-05-28,city scrape,"""LiebenGott"" - Luxury 4 bedroom, central location","Luxury 2 storey home in the heart of the Barossa Valley with pool table and antique baby grand piano.<br /><br />3 bedrooms have queen beds and the 4th with a double with bunk and an extra bed, suitable for a fourth couple or children.<br /><br />A small  park borders the home on 2 sides with room to play cricket, football or soccer!<br /><br />Prepare your own meals in the fully equipped kitchen or take short stroll to the Weintal for breakfast, lunch or dinner, or dine out at anyone of the famous Barossa restaurants.",,https://a0.muscache.com/pictures/miso/Hosting-17862552/original/e1c662ad-dbf2-49b9-856b-160f54df4864.jpeg,10112369,https://www.airbnb.com/users/show/10112369,Jason,2013-11-18,"Mount Barker, Australia","Married with three children
Attend C3 Christian Church in Hahndorf, Adelaide Hills
Interests: Motoring enthusiast, water sports, gardening
State Director NSW & SA for Cement Concrete Aggregates Australia",within an hour,100%,100%,t,https://a0.muscache.com/im/users/10112369/profile_pic/1384948913/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/10112369/profile_pic/1384948913/original.jpg?aki_policy=profile_x_medium,,4,4,"['email', 'phone']",t,t,,Tanunda,,-34.51031,138.97908,Entire home,Entire home/apt,10,2.5,2.5 baths,4,5,"[""Shampoo"", ""Kitchen"", ""Essentials"", ""Children\u2019s books and toys"", ""Dishes and silverware"", ""65 inch HDTV with standard cable"", ""High chair"", ""Garden view"", ""Stove"", ""Hair dryer"", ""Private hot tub"", ""Cooking basics"", ""Free washer \u2013 In unit"", ""Free parking on premises"", ""Smoke alarm"", ""Hot water"", ""Coffee maker"", ""Pack \u2019n play/Travel crib"", ""Self check-in"", ""Crib"", ""First aid kit"", ""BBQ grill"", ""Hangers"", ""Outdoor furniture"", ""Children\u2019s dinnerware"", ""Private patio or balcony"", ""Luggage dropoff allowed"", ""Keypad"", ""Wifi"", ""Iron"", ""Outdoor dining area"", ""Carbon monoxide alarm"", ""Ethernet connection"", ""Central air conditioning"", ""Park view"", ""Free street parking"", ""Dishwasher"", ""Long term stays allowed"", ""Oven"", ""Microwave"", ""Heating"", ""Bed linens"", ""Private backyard \u2013 Fully fenced"", ""Extra pillows and blankets"", ""Private entrance"", ""Refrigerator""]",$249.00,1,1125,1,2,1125,1125,1.4,1125.0,,t,0,13,34,284,2024-05-28,186,38,1,2017-06-12,2024-05-05,4.91,4.95,4.92,4.96,4.97,4.91,4.8,,f,1,1,0,0,2.19
17963507,https://www.airbnb.com/rooms/17963507,20240528160055,2024-05-28,city scrape,"The Writer's Studio, Barossa","Perfect for one or two people, The Writer's Studio is fully self-contained.<br />It has a really comfortable and firm inflatable queen bed. <br />Away from the main house, it opens out onto a small orchard.<br />This is a quiet oasis you can enjoy in between exploring all the Barossa has to offer.<br />It has dining and sitting areas as well as a reading nook in the loft. It has a sofa which can open out for a child if necessary.  Or we can set up another inflatable bed in the loft, accessed by a loft ladder.","There is a vineyard and winery cellar door directly opposite the house.  It is a short, two block walk to the main street, supermarket, bakery, coffee shops, restaurants, Information Centre and bicycle hire.",https://a0.muscache.com/pictures/fdd07fbe-9afe-40d7-87ce-8222d63c2143.jpg,12063415,https://www.airbnb.com/users/show/12063415,Lesley Ann,2014-02-08,"Tanunda, Australia","I am a full time business coach helping business owners create businesses that work for not because of them.  My clients are mainly in Australia, New Zealand and the US, and as long as time zones are compatible I can work with them from anywhere. Thanks to Skype I have conducted my client meetings from Jaipur (India), New York, Perth, Sydney, South Australia and San Diego.
Clearly - one of the  things I can't live without is travel.
And I can't live without my Kindle - which has lightened my travel load enormously. No more books to carry and leave as I pick up more.
I love great food and wine - I live in a wine region where the two go together.
I am a great guest. Quiet, fun, a reader and a walker.
My life motto is Stride Into Life.",within an hour,100%,100%,t,https://a0.muscache.com/im/users/12063415/profile_pic/1391910411/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/12063415/profile_pic/1391910411/original.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,Neighborhood highlights,Tanunda,,-34.52511,138.96518,Entire guesthouse,Entire home/apt,2,1.0,1 bath,1,0,"[""Shampoo"", ""Fire extinguisher"", ""Kitchen"", ""Essentials"", ""Dishes and silverware"", ""Hair dryer"", ""TV with Chromecast"", ""Cooking basics"", ""Smoke alarm"", ""Patio or balcony"", ""Coffee maker"", ""Hot water"", ""First aid kit"", ""BBQ grill"", ""Hangers"", ""Backyard"", ""Wifi"", ""Iron"", ""Free street parking"", ""AC - split type ductless system"", ""Microwave"", ""Host greets you"", ""Heating"", ""Refrigerator""]",$130.00,2,14,2,2,1125,1125,2.0,1125.0,,t,13,32,43,126,2024-05-28,404,55,5,2017-04-08,2024-05-19,4.95,4.98,4.92,4.99,5.0,4.99,4.92,,t,1,1,0,0,4.65
